CYRS,REGr,Value
2079,xoc,22.8901554
2079,xsa,102.8562942
2079,xsc,3.8949834
2079,xse,53.577148
2079,xsm,2.0667152
2079,xsu,77.5999512
2079,xtw,0.00349069734758793
2079,xwf,224.0904828
2079,xws,205.8346262
2079,zaf,64.9903888
2079,zmb,44.8645448
2079,zwe,25.259408
2080,alb,1.695654
2080,are,11.086581
2080,arg,50.65586
2080,arm,2.243057
2080,aus,34.697285
2080,aut,9.15243400000001
2080,aze,10.450946
2080,bel,12.7667
2080,ben,33.436751
2080,bfa,56.997398
2080,bgd,189.393574
2080,bgr,4.592736
2080,bhr,2.257669
2080,blr,7.836704
2080,bol,16.929754
2080,bra,205.115032
2080,brn,0.542353
2080,bwa,3.61358
2080,can,44.846438
2080,che,10.331051
2080,chl,18.652049
2080,chn,986.647114
2080,civ,55.948571
2080,cmr,60.455876
2080,col,54.532819
2080,cri,5.47620800000001
2080,cyp,1.439871
2080,cze,9.464674
2080,deu,77.509638
2080,dnk,6.516047
2080,dom,13.448394
2080,ecu,21.799422
2080,egy,195.18917
2080,esp,48.197021
2080,est,1.101276
2080,eth,271.690966
2080,fin,5.513268
2080,fra,73.412836
2080,gbr,77.224094
2080,geo,2.281049
2080,gha,66.9878609999999
2080,gin,27.407041
2080,grc,8.93561299999999
2080,gtm,26.089229
2080,hkg,6.85035000000001
2080,hnd,14.698715
2080,hrv,2.924182
2080,hun,7.490731
2080,idn,297.658723
2080,ind,1539.493031
2080,irl,6.490834
2080,irn,98.684343
2080,isr,16.773649
2080,ita,50.687047
2080,jam,2.383115
2080,jor,18.934908
2080,jpn,86.1483079999999
2080,kaz,24.695178
2080,ken,98.567962
2080,kgz,9.97881500000001
2080,khm,20.158903
2080,kor,34.250874
2080,kwt,5.405681
2080,lao,9.221556
2080,lka,21.787123
2080,ltu,1.699925
2080,lux,0.818215999999999
2080,lva,1.206142
2080,mar,43.52469
2080,mdg,63.165612
2080,mex,151.339146
2080,mlt,0.474790999999999
2080,mng,5.244705
2080,moz,76.0604940000001
2080,mus,1.04814
2080,mwi,48.830914
2080,mys,42.421119
2080,nam,4.090893
2080,nga,608.080367
2080,nic,8.68591900000001
2080,nld,17.860625
2080,nor,6.582553
2080,npl,34.521499
2080,nzl,6.11068
2080,omn,6.713394
2080,pak,468.261235
2080,pan,5.835653
2080,per,38.760054
2080,phl,167.689425
2080,pol,30.228751
2080,pri,1.877248
2080,prt,8.94888
2080,pry,8.829289
2080,qat,4.866921
2080,rou,12.632409
2080,rus,131.316436
2080,rwa,28.223672
2080,sau,50.489567
2080,sen,40.491427
2080,sgp,6.310282
2080,slv,5.616192
2080,svk,4.599246
2080,svn,1.898384
2080,swe,12.979937
2080,tgo,18.074122
2080,tha,54.534802
2080,tto,1.291488
2080,tun,13.516625
2080,tur,91.365809
2080,twn,14.529734
2080,tza,179.177707
2080,uga,129.621155
2080,ukr,29.9936
2080,ury,2.841726
2080,usa,404.260551
2080,ven,35.519406
2080,vnm,100.772993
2080,xac,423.700614
2080,xca,0.607607
2080,xcb,25.742811
2080,xcf,93.2964209999999
2080,xea,21.789715
2080,xec,211.70513
2080,xee,2.002919
2080,xef,0.448254
2080,xer,10.450242
2080,xna,0.169511422385858
2080,xnf,75.657742
2080,xoc,22.910252
2080,xsa,103.379796
2080,xsc,3.881208
2080,xse,53.33292
2080,xsm,2.06634
2080,xsu,77.696374
2080,xtw,0.00349098695465432
2080,xwf,226.324878
2080,xws,206.496948
2080,zaf,64.739926
2080,zmb,45.041151
2080,zwe,25.275027
2081,alb,1.6810544
2081,are,11.0037374
2081,arg,50.5432638
2081,arm,2.2357138
2081,aus,34.7439476
2081,aut,9.13648520000001
2081,aze,10.4116616
2081,bel,12.7677478
2081,ben,33.6231466
2081,bfa,57.3350584
2081,bgd,188.5673858
2081,bgr,4.568956
2081,bhr,2.2492578
2081,blr,7.8098654
2081,bol,16.9132978
2081,bra,203.9540206
2081,brn,0.541776
2081,bwa,3.6036482
2081,can,44.862533
2081,che,10.3394854
2081,chl,18.5498052
2081,chn,976.4386798
2081,civ,56.0931256
2081,cmr,60.6258832
2081,col,54.2958838
2081,cri,5.45131740000001
2081,cyp,1.4352968
2081,cze,9.4396316
2081,deu,77.3364946
2081,dnk,6.524025
2081,dom,13.4250432
2081,ecu,21.742653
2081,egy,195.6749268
2081,esp,48.1455016
2081,est,1.0978044
2081,eth,272.6215312
2081,fin,5.5117736
2081,fra,73.507888
2081,gbr,77.2963986
2081,geo,2.2684246
2081,gha,67.2387993999999
2081,gin,27.4667734
2081,grc,8.9087674
2081,gtm,26.0591558
2081,hkg,6.81992080000001
2081,hnd,14.678944
2081,hrv,2.9112816
2081,hun,7.4539634
2081,idn,296.6069664
2081,ind,1532.5905676
2081,irl,6.5042918
2081,irn,98.2678702
2081,isr,16.8943782
2081,ita,50.5671218
2081,jam,2.3674142
2081,jor,18.946735
2081,jpn,85.5531851999999
2081,kaz,24.7180324
2081,ken,98.7218018
2081,kgz,9.99017500000001
2081,khm,20.0906294
2081,kor,33.8943442
2081,kwt,5.3952368
2081,lao,9.1934018
2081,lka,21.7169002
2081,ltu,1.6914616
2081,lux,0.818001199999999
2081,lva,1.200548
2081,mar,43.4265814
2081,mdg,63.4116342
2081,mex,151.1176046
2081,mlt,0.471719799999999
2081,mng,5.2572092
2081,moz,76.3046348000001
2081,mus,1.0417274
2081,mwi,49.0308796
2081,mys,42.323137
2081,nam,4.0936394
2081,nga,613.6006922
2081,nic,8.66606260000001
2081,nld,17.8553224
2081,nor,6.5905162
2081,npl,34.4293414
2081,nzl,6.111871
2081,omn,6.6927596
2081,pak,469.876045
2081,pan,5.830013
2081,per,38.653582
2081,phl,167.6247054
2081,pol,30.0711546
2081,pri,1.8662806
2081,prt,8.9324938
2081,pry,8.8143524
2081,qat,4.840394
2081,rou,12.5526204
2081,rus,131.0400434
2081,rwa,28.301764
2081,sau,50.3959914
2081,sen,40.695225
2081,sgp,6.2796912
2081,slv,5.5876788
2081,svk,4.5802924
2081,svn,1.8933022
2081,swe,13.0046706
2081,tgo,18.127642
2081,tha,54.0833774
2081,tto,1.2852664
2081,tun,13.485642
2081,tur,91.0209566
2081,twn,14.3831404
2081,tza,180.3450514
2081,uga,130.4070896
2081,ukr,29.848716
2081,ury,2.8233054
2081,usa,404.617349
2081,ven,35.4959536
2081,vnm,100.3557916
2081,xac,427.0481154
2081,xca,0.6075716
2081,xcb,25.6654686
2081,xcf,93.9497903999999
2081,xea,21.6383616
2081,xec,212.6967882
2081,xee,1.9905564
2081,xef,0.448567
2081,xer,10.4051134
2081,xna,0.169423643443008
2081,xnf,75.7131148
2081,xoc,22.9083816
2081,xsa,103.7379498
2081,xsc,3.8661094
2081,xse,53.0804222
2081,xsm,2.0654256
2081,xsu,77.7456514
2081,xtw,0.0034891791995186
2081,xwf,228.3344996
2081,xws,206.9883346
2081,zaf,64.4684894
2081,zmb,45.1631524
2081,zwe,25.2762456
2082,alb,1.6664548
2082,are,10.9208938
2082,arg,50.4306676
2082,arm,2.2283706
2082,aus,34.7906102
2082,aut,9.12053640000001
2082,aze,10.3723772
2082,bel,12.7687956
2082,ben,33.8095422
2082,bfa,57.6727188
2082,bgd,187.7411976
2082,bgr,4.545176
2082,bhr,2.2408466
2082,blr,7.7830268
2082,bol,16.8968416
2082,bra,202.7930092
2082,brn,0.541199
2082,bwa,3.5937164
2082,can,44.878628
2082,che,10.3479198
2082,chl,18.4475614
2082,chn,966.2302456
2082,civ,56.2376802
2082,cmr,60.7958904
2082,col,54.0589486
2082,cri,5.42642680000001
2082,cyp,1.4307226
2082,cze,9.4145892
2082,deu,77.1633512
2082,dnk,6.532003
2082,dom,13.4016924
2082,ecu,21.685884
2082,egy,196.1606836
2082,esp,48.0939822
2082,est,1.0943328
2082,eth,273.5520964
2082,fin,5.5102792
2082,fra,73.60294
2082,gbr,77.3687032
2082,geo,2.2558002
2082,gha,67.4897378
2082,gin,27.5265058
2082,grc,8.8819218
2082,gtm,26.0290826
2082,hkg,6.78949160000001
2082,hnd,14.659173
2082,hrv,2.8983812
2082,hun,7.4171958
2082,idn,295.5552098
2082,ind,1525.6881042
2082,irl,6.5177496
2082,irn,97.8513974
2082,isr,17.0151074
2082,ita,50.4471966
2082,jam,2.3517134
2082,jor,18.958562
2082,jpn,84.9580624
2082,kaz,24.7408868
2082,ken,98.8756416
2082,kgz,10.001535
2082,khm,20.0223558
2082,kor,33.5378144
2082,kwt,5.3847926
2082,lao,9.1652476
2082,lka,21.6466774
2082,ltu,1.6829982
2082,lux,0.817786399999999
2082,lva,1.194954
2082,mar,43.3284728
2082,mdg,63.6576564
2082,mex,150.8960632
2082,mlt,0.468648599999999
2082,mng,5.2697134
2082,moz,76.5487756000001
2082,mus,1.0353148
2082,mwi,49.2308452
2082,mys,42.225155
2082,nam,4.0963858
2082,nga,619.1210174
2082,nic,8.64620620000001
2082,nld,17.8500198
2082,nor,6.5984794
2082,npl,34.3371838
2082,nzl,6.113062
2082,omn,6.6721252
2082,pak,471.490855
2082,pan,5.824373
2082,per,38.54711
2082,phl,167.5599858
2082,pol,29.9135582
2082,pri,1.8553132
2082,prt,8.9161076
2082,pry,8.7994158
2082,qat,4.813867
2082,rou,12.4728318
2082,rus,130.7636508
2082,rwa,28.379856
2082,sau,50.3024158
2082,sen,40.899023
2082,sgp,6.2491004
2082,slv,5.5591656
2082,svk,4.5613388
2082,svn,1.8882204
2082,swe,13.0294042
2082,tgo,18.181162
2082,tha,53.6319528
2082,tto,1.2790448
2082,tun,13.454659
2082,tur,90.6761042
2082,twn,14.2365468
2082,tza,181.5123958
2082,uga,131.1930242
2082,ukr,29.703832
2082,ury,2.8048848
2082,usa,404.974147
2082,ven,35.4725012
2082,vnm,99.9385902
2082,xac,430.3956168
2082,xca,0.6075362
2082,xcb,25.5881262
2082,xcf,94.6031598
2082,xea,21.4870082
2082,xec,213.6884464
2082,xee,1.9781938
2082,xef,0.44888
2082,xer,10.3599848
2082,xna,0.169335864500159
2082,xnf,75.7684876
2082,xoc,22.9065112
2082,xsa,104.0961036
2082,xsc,3.8510108
2082,xse,52.8279244
2082,xsm,2.0645112
2082,xsu,77.7949288
2082,xtw,0.00348737144438288
2082,xwf,230.3441212
2082,xws,207.4797212
2082,zaf,64.1970528
2082,zmb,45.2851538
2082,zwe,25.2774642
2083,alb,1.6518552
2083,are,10.8380502
2083,arg,50.3180714
2083,arm,2.2210274
2083,aus,34.8372728
2083,aut,9.10458760000001
2083,aze,10.3330928
2083,bel,12.7698434
2083,ben,33.9959378
2083,bfa,58.0103792
2083,bgd,186.9150094
2083,bgr,4.521396
2083,bhr,2.2324354
2083,blr,7.7561882
2083,bol,16.8803854
2083,bra,201.6319978
2083,brn,0.540622
2083,bwa,3.5837846
2083,can,44.894723
2083,che,10.3563542
2083,chl,18.3453176
2083,chn,956.021811399999
2083,civ,56.3822348
2083,cmr,60.9658976
2083,col,53.8220134
2083,cri,5.4015362
2083,cyp,1.4261484
2083,cze,9.3895468
2083,deu,76.9902078
2083,dnk,6.539981
2083,dom,13.3783416
2083,ecu,21.629115
2083,egy,196.6464404
2083,esp,48.0424628
2083,est,1.0908612
2083,eth,274.4826616
2083,fin,5.5087848
2083,fra,73.697992
2083,gbr,77.4410078
2083,geo,2.2431758
2083,gha,67.7406762
2083,gin,27.5862382
2083,grc,8.8550762
2083,gtm,25.9990094
2083,hkg,6.7590624
2083,hnd,14.639402
2083,hrv,2.8854808
2083,hun,7.3804282
2083,idn,294.5034532
2083,ind,1518.7856408
2083,irl,6.5312074
2083,irn,97.4349246
2083,isr,17.1358366
2083,ita,50.3272714
2083,jam,2.3360126
2083,jor,18.970389
2083,jpn,84.3629396
2083,kaz,24.7637412
2083,ken,99.0294814
2083,kgz,10.012895
2083,khm,19.9540822
2083,kor,33.1812846
2083,kwt,5.3743484
2083,lao,9.1370934
2083,lka,21.5764546
2083,ltu,1.6745348
2083,lux,0.817571599999999
2083,lva,1.18936
2083,mar,43.2303642
2083,mdg,63.9036786
2083,mex,150.6745218
2083,mlt,0.4655774
2083,mng,5.2822176
2083,moz,76.7929164
2083,mus,1.0289022
2083,mwi,49.4308108
2083,mys,42.127173
2083,nam,4.0991322
2083,nga,624.6413426
2083,nic,8.62634980000001
2083,nld,17.8447172
2083,nor,6.6064426
2083,npl,34.2450262
2083,nzl,6.114253
2083,omn,6.6514908
2083,pak,473.105665
2083,pan,5.818733
2083,per,38.440638
2083,phl,167.4952662
2083,pol,29.7559618
2083,pri,1.8443458
2083,prt,8.8997214
2083,pry,8.7844792
2083,qat,4.78734
2083,rou,12.3930432
2083,rus,130.4872582
2083,rwa,28.457948
2083,sau,50.2088402
2083,sen,41.1028209999999
2083,sgp,6.2185096
2083,slv,5.5306524
2083,svk,4.5423852
2083,svn,1.8831386
2083,swe,13.0541378
2083,tgo,18.234682
2083,tha,53.1805282
2083,tto,1.2728232
2083,tun,13.423676
2083,tur,90.3312518
2083,twn,14.0899532
2083,tza,182.6797402
2083,uga,131.9789588
2083,ukr,29.558948
2083,ury,2.7864642
2083,usa,405.330945
2083,ven,35.4490488
2083,vnm,99.5213888
2083,xac,433.7431182
2083,xca,0.607500799999999
2083,xcb,25.5107838
2083,xcf,95.2565292
2083,xea,21.3356548
2083,xec,214.6801046
2083,xee,1.9658312
2083,xef,0.449192999999999
2083,xer,10.3148562
2083,xna,0.169248085557309
2083,xnf,75.8238604
2083,xoc,22.9046408
2083,xsa,104.4542574
2083,xsc,3.8359122
2083,xse,52.5754266
2083,xsm,2.0635968
2083,xsu,77.8442062
2083,xtw,0.00348556368924717
2083,xwf,232.3537428
2083,xws,207.9711078
2083,zaf,63.9256162
2083,zmb,45.4071552
2083,zwe,25.2786828
2084,alb,1.6372556
2084,are,10.7552066
2084,arg,50.2054752
2084,arm,2.2136842
2084,aus,34.8839354
2084,aut,9.0886388
2084,aze,10.2938084
2084,bel,12.7708912
2084,ben,34.1823334
2084,bfa,58.3480396
2084,bgd,186.0888212
2084,bgr,4.497616
2084,bhr,2.2240242
2084,blr,7.7293496
2084,bol,16.8639292
2084,bra,200.4709864
2084,brn,0.540045
2084,bwa,3.5738528
2084,can,44.910818
2084,che,10.3647886
2084,chl,18.2430738
2084,chn,945.813377199999
2084,civ,56.5267894
2084,cmr,61.1359048
2084,col,53.5850782
2084,cri,5.3766456
2084,cyp,1.4215742
2084,cze,9.3645044
2084,deu,76.8170644
2084,dnk,6.547959
2084,dom,13.3549908
2084,ecu,21.572346
2084,egy,197.1321972
2084,esp,47.9909434
2084,est,1.0873896
2084,eth,275.4132268
2084,fin,5.5072904
2084,fra,73.793044
2084,gbr,77.5133124
2084,geo,2.2305514
2084,gha,67.9916146
2084,gin,27.6459706
2084,grc,8.82823060000001
2084,gtm,25.9689362
2084,hkg,6.7286332
2084,hnd,14.619631
2084,hrv,2.8725804
2084,hun,7.3436606
2084,idn,293.4516966
2084,ind,1511.8831774
2084,irl,6.5446652
2084,irn,97.0184518
2084,isr,17.2565658
2084,ita,50.2073462
2084,jam,2.3203118
2084,jor,18.982216
2084,jpn,83.7678168
2084,kaz,24.7865956
2084,ken,99.1833212
2084,kgz,10.024255
2084,khm,19.8858086
2084,kor,32.8247548
2084,kwt,5.3639042
2084,lao,9.1089392
2084,lka,21.5062318
2084,ltu,1.6660714
2084,lux,0.817356799999999
2084,lva,1.183766
2084,mar,43.1322556
2084,mdg,64.1497008
2084,mex,150.4529804
2084,mlt,0.4625062
2084,mng,5.2947218
2084,moz,77.0370572
2084,mus,1.0224896
2084,mwi,49.6307764
2084,mys,42.029191
2084,nam,4.1018786
2084,nga,630.1616678
2084,nic,8.6064934
2084,nld,17.8394146
2084,nor,6.6144058
2084,npl,34.1528686
2084,nzl,6.115444
2084,omn,6.6308564
2084,pak,474.720475
2084,pan,5.813093
2084,per,38.334166
2084,phl,167.4305466
2084,pol,29.5983654
2084,pri,1.8333784
2084,prt,8.8833352
2084,pry,8.7695426
2084,qat,4.760813
2084,rou,12.3132546
2084,rus,130.2108656
2084,rwa,28.53604
2084,sau,50.1152646
2084,sen,41.3066189999999
2084,sgp,6.1879188
2084,slv,5.5021392
2084,svk,4.5234316
2084,svn,1.8780568
2084,swe,13.0788714
2084,tgo,18.288202
2084,tha,52.7291035999999
2084,tto,1.2666016
2084,tun,13.392693
2084,tur,89.9863993999999
2084,twn,13.9433596
2084,tza,183.8470846
2084,uga,132.7648934
2084,ukr,29.414064
2084,ury,2.7680436
2084,usa,405.687743
2084,ven,35.4255964
2084,vnm,99.1041874
2084,xac,437.0906196
2084,xca,0.607465399999999
2084,xcb,25.4334414
2084,xcf,95.9098986
2084,xea,21.1843014
2084,xec,215.6717628
2084,xee,1.9534686
2084,xef,0.449505999999999
2084,xer,10.2697276
2084,xna,0.16916030661446
2084,xnf,75.8792332
2084,xoc,22.9027704
2084,xsa,104.8124112
2084,xsc,3.8208136
2084,xse,52.3229288
2084,xsm,2.0626824
2084,xsu,77.8934835999999
2084,xtw,0.00348375593411145
2084,xwf,234.3633644
2084,xws,208.4624944
2084,zaf,63.6541796
2084,zmb,45.5291566
2084,zwe,25.2799014
2085,alb,1.622656
2085,are,10.672363
2085,arg,50.092879
2085,arm,2.206341
2085,aus,34.930598
2085,aut,9.07269
2085,aze,10.254524
2085,bel,12.771939
2085,ben,34.368729
2085,bfa,58.6857
2085,bgd,185.262633
2085,bgr,4.473836
2085,bhr,2.215613
2085,blr,7.702511
2085,bol,16.847473
2085,bra,199.309975
2085,brn,0.539468
2085,bwa,3.563921
2085,can,44.926913
2085,che,10.373223
2085,chl,18.14083
2085,chn,935.604942999999
2085,civ,56.671344
2085,cmr,61.305912
2085,col,53.348143
2085,cri,5.351755
2085,cyp,1.417
2085,cze,9.339462
2085,deu,76.643921
2085,dnk,6.555937
2085,dom,13.33164
2085,ecu,21.515577
2085,egy,197.617954
2085,esp,47.939424
2085,est,1.083918
2085,eth,276.343792
2085,fin,5.505796
2085,fra,73.888096
2085,gbr,77.585617
2085,geo,2.217927
2085,gha,68.242553
2085,gin,27.705703
2085,grc,8.80138500000001
2085,gtm,25.938863
2085,hkg,6.698204
2085,hnd,14.59986
2085,hrv,2.85968
2085,hun,7.306893
2085,idn,292.39994
2085,ind,1504.980714
2085,irl,6.558123
2085,irn,96.601979
2085,isr,17.377295
2085,ita,50.087421
2085,jam,2.304611
2085,jor,18.994043
2085,jpn,83.172694
2085,kaz,24.80945
2085,ken,99.337161
2085,kgz,10.035615
2085,khm,19.817535
2085,kor,32.468225
2085,kwt,5.35346
2085,lao,9.080785
2085,lka,21.436009
2085,ltu,1.657608
2085,lux,0.817141999999999
2085,lva,1.178172
2085,mar,43.034147
2085,mdg,64.395723
2085,mex,150.231439
2085,mlt,0.459435
2085,mng,5.307226
2085,moz,77.281198
2085,mus,1.016077
2085,mwi,49.830742
2085,mys,41.931209
2085,nam,4.104625
2085,nga,635.681993
2085,nic,8.586637
2085,nld,17.834112
2085,nor,6.622369
2085,npl,34.060711
2085,nzl,6.116635
2085,omn,6.610222
2085,pak,476.335285
2085,pan,5.807453
2085,per,38.227694
2085,phl,167.365827
2085,pol,29.440769
2085,pri,1.822411
2085,prt,8.866949
2085,pry,8.754606
2085,qat,4.734286
2085,rou,12.233466
2085,rus,129.934473
2085,rwa,28.614132
2085,sau,50.021689
2085,sen,41.5104169999999
2085,sgp,6.157328
2085,slv,5.473626
2085,svk,4.504478
2085,svn,1.872975
2085,swe,13.103605
2085,tgo,18.341722
2085,tha,52.2776789999999
2085,tto,1.26038
2085,tun,13.36171
2085,tur,89.6415469999999
2085,twn,13.796766
2085,tza,185.014429
2085,uga,133.550828
2085,ukr,29.26918
2085,ury,2.749623
2085,usa,406.044541
2085,ven,35.402144
2085,vnm,98.686986
2085,xac,440.438121
2085,xca,0.607429999999999
2085,xcb,25.356099
2085,xcf,96.563268
2085,xea,21.032948
2085,xec,216.663421
2085,xee,1.941106
2085,xef,0.449818999999999
2085,xer,10.224599
2085,xna,0.169072527671611
2085,xnf,75.934606
2085,xoc,22.9009
2085,xsa,105.170565
2085,xsc,3.805715
2085,xse,52.070431
2085,xsm,2.061768
2085,xsu,77.9427609999999
2085,xtw,0.00348194817897573
2085,xwf,236.372986
2085,xws,208.953881
2085,zaf,63.382743
2085,zmb,45.651158
2085,zwe,25.28112
2086,alb,1.6086972
2086,are,10.5950296
2086,arg,49.956974
2086,arm,2.2001576
2086,aus,34.9498444
2086,aut,9.0519756
2086,aze,10.215436
2086,bel,12.766013
2086,ben,34.5104536
2086,bfa,58.9514872
2086,bgd,184.3608918
2086,bgr,4.453695
2086,bhr,2.2066094
2086,blr,7.676153
2086,bol,16.8206392
2086,bra,198.133399
2086,brn,0.5387984
2086,bwa,3.5506234
2086,can,44.909469
2086,che,10.3761118
2086,chl,18.0311408
2086,chn,925.965691799999
2086,civ,56.7786138
2086,cmr,61.4076188
2086,col,53.0959004
2086,cri,5.324276
2086,cyp,1.4117348
2086,cze,9.3176372
2086,deu,76.4445176
2086,dnk,6.5601946
2086,dom,13.303992
2086,ecu,21.4473308
2086,egy,197.9936012
2086,esp,47.8847968
2086,est,1.0806398
2086,eth,277.0338902
2086,fin,5.5022702
2086,fra,73.9706706
2086,gbr,77.614176
2086,geo,2.2078602
2086,gha,68.4357394
2086,gin,27.746526
2086,grc,8.77481040000001
2086,gtm,25.8902722
2086,hkg,6.6652942
2086,hnd,14.5708562
2086,hrv,2.8474324
2086,hun,7.2706616
2086,idn,291.2233606
2086,ind,1497.636832
2086,irl,6.5699732
2086,irn,96.2052822
2086,isr,17.4945
2086,ita,49.9581226
2086,jam,2.2896558
2086,jor,18.9880464
2086,jpn,82.6205866
2086,kaz,24.8279906
2086,ken,99.4082482
2086,kgz,10.0419748
2086,khm,19.7412432
2086,kor,32.1241606
2086,kwt,5.342791
2086,lao,9.0502012
2086,lka,21.3604564
2086,ltu,1.6501522
2086,lux,0.816307999999999
2086,lva,1.1730242
2086,mar,42.9211714
2086,mdg,64.582492
2086,mex,149.9630096
2086,mlt,0.4561878
2086,mng,5.3177626
2086,moz,77.4378124
2086,mus,1.0097294
2086,mwi,49.9788736
2086,mys,41.807339
2086,nam,4.1045812
2086,nga,640.5759808
2086,nic,8.5636572
2086,nld,17.8194362
2086,nor,6.6258156
2086,npl,33.9531946
2086,nzl,6.1137612
2086,omn,6.5927596
2086,pak,477.6282828
2086,pan,5.7987484
2086,per,38.1109868
2086,phl,167.1671444
2086,pol,29.3047216
2086,pri,1.8118696
2086,prt,8.8509436
2086,pry,8.7356346
2086,qat,4.7041212
2086,rou,12.1631132
2086,rus,129.6563238
2086,rwa,28.6714206
2086,sau,49.9125038
2086,sen,41.6777831999999
2086,sgp,6.120889
2086,slv,5.4456968
2086,svk,4.4881662
2086,svn,1.8679446
2086,swe,13.1186774
2086,tgo,18.3791408
2086,tha,51.8354657999999
2086,tto,1.254822
2086,tun,13.3299336
2086,tur,89.2747461999999
2086,twn,13.6677982
2086,tza,185.9276278
2086,uga,134.1746238
2086,ukr,29.1311812
2086,ury,2.730411
2086,usa,406.1646788
2086,ven,35.3617998
2086,vnm,98.267609
2086,xac,443.0690676
2086,xca,0.606941399999999
2086,xcb,25.2702802
2086,xcf,97.0936962
2086,xea,20.8752122
2086,xec,217.4721396
2086,xee,1.9301708
2086,xef,0.449929399999999
2086,xer,10.1807826
2086,xna,0.168901409957071
2086,xnf,75.9560818
2086,xoc,22.8780524
2086,xsa,105.41449
2086,xsc,3.7896332
2086,xse,51.8154914
2086,xsm,2.0602624
2086,xsu,77.9529675999999
2086,xtw,0.00347842411138925
2086,xwf,238.1252722
2086,xws,209.276932
2086,zaf,63.093816
2086,zmb,45.724572
2086,zwe,25.2629316
2087,alb,1.5947384
2087,are,10.5176962
2087,arg,49.821069
2087,arm,2.1939742
2087,aus,34.9690908
2087,aut,9.0312612
2087,aze,10.176348
2087,bel,12.760087
2087,ben,34.6521782
2087,bfa,59.2172744
2087,bgd,183.4591506
2087,bgr,4.433554
2087,bhr,2.1976058
2087,blr,7.649795
2087,bol,16.7938054
2087,bra,196.956823
2087,brn,0.5381288
2087,bwa,3.5373258
2087,can,44.892025
2087,che,10.3790006
2087,chl,17.9214516
2087,chn,916.3264406
2087,civ,56.8858836
2087,cmr,61.5093256
2087,col,52.8436578
2087,cri,5.296797
2087,cyp,1.4064696
2087,cze,9.2958124
2087,deu,76.2451142
2087,dnk,6.5644522
2087,dom,13.276344
2087,ecu,21.3790846
2087,egy,198.3692484
2087,esp,47.8301696
2087,est,1.0773616
2087,eth,277.7239884
2087,fin,5.4987444
2087,fra,74.0532452000001
2087,gbr,77.642735
2087,geo,2.1977934
2087,gha,68.6289258
2087,gin,27.787349
2087,grc,8.74823580000001
2087,gtm,25.8416814
2087,hkg,6.6323844
2087,hnd,14.5418524
2087,hrv,2.8351848
2087,hun,7.2344302
2087,idn,290.0467812
2087,ind,1490.29295
2087,irl,6.5818234
2087,irn,95.8085854
2087,isr,17.611705
2087,ita,49.8288242
2087,jam,2.2747006
2087,jor,18.9820498
2087,jpn,82.0684792
2087,kaz,24.8465312
2087,ken,99.4793354
2087,kgz,10.0483346
2087,khm,19.6649514
2087,kor,31.7800962
2087,kwt,5.332122
2087,lao,9.0196174
2087,lka,21.2849038
2087,ltu,1.6426964
2087,lux,0.815473999999999
2087,lva,1.1678764
2087,mar,42.8081958
2087,mdg,64.769261
2087,mex,149.6945802
2087,mlt,0.4529406
2087,mng,5.3282992
2087,moz,77.5944268
2087,mus,1.0033818
2087,mwi,50.1270052
2087,mys,41.683469
2087,nam,4.1045374
2087,nga,645.4699686
2087,nic,8.5406774
2087,nld,17.8047604
2087,nor,6.6292622
2087,npl,33.8456782
2087,nzl,6.1108874
2087,omn,6.5752972
2087,pak,478.9212806
2087,pan,5.7900438
2087,per,37.9942796
2087,phl,166.9684618
2087,pol,29.1686742
2087,pri,1.8013282
2087,prt,8.8349382
2087,pry,8.71666320000001
2087,qat,4.6739564
2087,rou,12.0927604
2087,rus,129.3781746
2087,rwa,28.7287092
2087,sau,49.8033186
2087,sen,41.8451493999999
2087,sgp,6.08445
2087,slv,5.4177676
2087,svk,4.4718544
2087,svn,1.8629142
2087,swe,13.1337498
2087,tgo,18.4165596
2087,tha,51.3932525999999
2087,tto,1.249264
2087,tun,13.2981572
2087,tur,88.9079454
2087,twn,13.5388304
2087,tza,186.8408266
2087,uga,134.7984196
2087,ukr,28.9931824
2087,ury,2.711199
2087,usa,406.2848166
2087,ven,35.3214556
2087,vnm,97.848232
2087,xac,445.7000142
2087,xca,0.6064528
2087,xcb,25.1844614
2087,xcf,97.6241244
2087,xea,20.7174764
2087,xec,218.2808582
2087,xee,1.9192356
2087,xef,0.450039799999999
2087,xer,10.1369662
2087,xna,0.168730292242531
2087,xnf,75.9775576
2087,xoc,22.8552048
2087,xsa,105.658415
2087,xsc,3.7735514
2087,xse,51.5605518
2087,xsm,2.0587568
2087,xsu,77.9631741999999
2087,xtw,0.00347490004380277
2087,xwf,239.8775584
2087,xws,209.599983
2087,zaf,62.804889
2087,zmb,45.797986
2087,zwe,25.2447432
2088,alb,1.5807796
2088,are,10.4403628
2088,arg,49.685164
2088,arm,2.1877908
2088,aus,34.9883372
2088,aut,9.0105468
2088,aze,10.13726
2088,bel,12.754161
2088,ben,34.7939027999999
2088,bfa,59.4830616
2088,bgd,182.5574094
2088,bgr,4.413413
2088,bhr,2.1886022
2088,blr,7.623437
2088,bol,16.7669716
2088,bra,195.780247
2088,brn,0.5374592
2088,bwa,3.5240282
2088,can,44.874581
2088,che,10.3818894
2088,chl,17.8117624
2088,chn,906.6871894
2088,civ,56.9931534
2088,cmr,61.6110324
2088,col,52.5914152
2088,cri,5.269318
